filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,âÊëúÉTÉCÉY,35mmä∑éZ,ójì˙,ì˙ït,éûä‘ë—,male_tf,happy_tf,kao,distance,èÍèä
DSD06683-1221,7,43,female,0,0,0,0.001,0.001,0.621,0.004,0.373,35.67090474,139.7054161,72,35,ìy,2019/12/21,2,0,0,153.8,12.49564815,2
DSD06684-1221,1,28,female,0,0,0,0,0,0.998,0.002,0,35.67095167,139.7053352,491,35,ìy,2019/12/21,2,0,0,153.8,1.862223354,2
DSD06684-1221,2,18,male,0,0,0,0,1,0,0,0,35.67095167,139.7053352,271,35,ìy,2019/12/21,2,1,1,161.9,3.519932349,2
DSD06684-1221,3,16,male,0,0,0,0,0,0.993,0.007,0,35.67095167,139.7053352,210,35,ìy,2019/12/21,2,1,0,161.9,4.532222222,2
DSD06684-1221,4,25,male,0,0.002,0,0,0.025,0.962,0.005,0.005,35.67095167,139.7053352,130,35,ìy,2019/12/21,2,1,0,161.9,7.29974359,2
DSD06684-1221,5,37,male,0,0,0,0,0,0.999,0,0,35.67095167,139.7053352,82,35,ìy,2019/12/21,2,1,0,161.9,11.55227642,2
DSD06684-1221,6,22,male,0,0,0,0,0.001,0.999,0,0,35.67095167,139.7053352,58,35,ìy,2019/12/21,2,1,0,161.9,16.31804598,2
DSD06685-1221,1,23,female,0,0,0,0,1,0,0,0,35.67099884,139.7052209,307,35,ìy,2019/12/21,2,0,1,153.8,2.957366992,2
DSD06685-1221,2,21,male,0.001,0,0,0,0.238,0.683,0.077,0,35.67099884,139.7052209,273,35,ìy,2019/12/21,2,1,0,161.9,3.494401709,2
DSD06685-1221,3,22,male,0,0,0,0,0.874,0.122,0.004,0.001,35.67099884,139.7052209,126,35,ìy,2019/12/21,2,1,1,161.9,7.53037037,2
DSD06685-1221,4,30,male,0,0,0,0,0,0.996,0.003,0,35.67099884,139.7052209,68,35,ìy,2019/12/21,2,1,0,161.9,13.92348039,2
DSD06686-1221,1,20,male,0,0,0,0,0,0.994,0.002,0.003,35.67112556,139.7050431,384,35,ìy,2019/12/21,2,1,0,161.9,2.494418403,2
DSD06686-1221,2,18,male,0.002,0.001,0,0,0,0.995,0.001,0.001,35.67112556,139.7050431,157,35,ìy,2019/12/21,2,1,0,161.9,6.050392781,2
DSD06686-1221,3,20,male,0,0,0,0,0,0.998,0.001,0.001,35.67112556,139.7050431,135,35,ìy,2019/12/21,2,1,0,161.9,7.030679012,2
DSD06686-1221,4,18,female,0,0,0,0,0,0.995,0.004,0,35.67112556,139.7050431,122,35,ìy,2019/12/21,2,0,0,153.8,7.388825137,2
DSD06686-1221,5,50,male,0,0.001,0,0,0,0.998,0.001,0,35.67112556,139.7050431,109,35,ìy,2019/12/21,2,1,0,161.9,8.699373089,2
DSD06686-1221,6,41,male,0.008,0.131,0,0,0,0.859,0.002,0,35.67112556,139.7050431,71,35,ìy,2019/12/21,2,1,0,161.9,13.33664319,2
DSD06686-1221,7,35,male,0,0.001,0,0,0,0.999,0.001,0,35.67112556,139.7050431,64,35,ìy,2019/12/21,2,1,0,161.9,14.79151042,2
DSD06686-1221,8,22,female,0,0,0,0,0.321,0.678,0,0,35.67112556,139.7050431,60,35,ìy,2019/12/21,2,0,0,153.8,14.98777778,2
DSD06687-1221,1,19,female,0.001,0,0,0.002,0.001,0.8,0.043,0.153,35.6711605,139.7049291,974,35,ìy,2019/12/21,2,0,0,153.8,0.956115674,2
DSD06687-1221,2,19,female,0,0,0,0,1,0,0,0,35.6711605,139.7049291,319,35,ìy,2019/12/21,2,0,1,153.8,2.847434692,2
DSD06687-1221,3,19,male,0,0.001,0,0,0,0.974,0.025,0,35.6711605,139.7049291,285,35,ìy,2019/12/21,2,1,0,161.9,3.34874269,2
DSD06687-1221,4,16,female,0,0,0,0,0,0.998,0.001,0,35.6711605,139.7049291,245,35,ìy,2019/12/21,2,0,0,153.8,3.696904762,2
DSD06687-1221,5,18,female,0,0,0,0,0,0.987,0.013,0,35.6711605,139.7049291,77,35,ìy,2019/12/21,2,0,0,153.8,11.68651515,2
DSD06688-1221,1,24,male,0,0.001,0,0,0,0.922,0,0.077,35.67124528,139.7046914,299,35,ìy,2019/12/21,2,1,0,161.9,3.193584169,2
DSD06688-1221,2,47,male,0,0,0,0,0,0.979,0.021,0,35.67124528,139.7046914,214,35,ìy,2019/12/21,2,1,0,161.9,4.448161994,2
DSD06688-1221,3,18,female,0,0,0,0,0,0.997,0.003,0,35.67124528,139.7046914,103,35,ìy,2019/12/21,2,0,0,153.8,8.745355987,2
DSD06688-1221,4,34,male,0,0.001,0,0,0.889,0.11,0,0,35.67124528,139.7046914,81,35,ìy,2019/12/21,2,1,1,161.9,11.69446502,2
DSD06688-1221,5,25,male,0,0,0,0,0,0.997,0.003,0,35.67124528,139.7046914,80,35,ìy,2019/12/21,2,1,0,161.9,11.84020833,2
DSD06688-1221,6,21,male,0,0,0,0,0,0.999,0,0.001,35.67124528,139.7046914,69,35,ìy,2019/12/21,2,1,0,161.9,13.72219807,2
DSD06689-1221,1,23,male,0,0,0,0,0,1,0,0,35.67129611,139.7046069,820,35,ìy,2019/12/21,2,1,0,161.9,1.186727642,2
DSD06689-1221,2,23,male,0,0,0,0,0,0.991,0.009,0,35.67129611,139.7046069,497,35,ìy,2019/12/21,2,1,0,161.9,1.935234742,2
DSD06689-1221,3,26,male,0,0.001,0,0,0.642,0.335,0,0.022,35.67129611,139.7046069,485,35,ìy,2019/12/21,2,1,1,161.9,1.982250859,2
DSD06689-1221,4,24,male,0,0,0,0,0.445,0.554,0,0,35.67129611,139.7046069,216,35,ìy,2019/12/21,2,1,0,161.9,4.407299383,2
DSD06689-1221,5,24,female,0,0,0,0,0,0.999,0.001,0,35.67129611,139.7046069,179,35,ìy,2019/12/21,2,0,0,153.8,5.047104283,2
DSD06690-1221,1,23,male,0,0,0,0.001,0,0.904,0.002,0.092,35.67130556,139.7045053,539,35,ìy,2019/12/21,2,1,0,161.9,1.787164502,2
DSD06690-1221,2,27,male,0,0.001,0,0,0.87,0.128,0,0,35.67130556,139.7045053,515,35,ìy,2019/12/21,2,1,1,161.9,1.86881877,2
DSD06690-1221,3,18,male,0,0,0,0,1,0,0,0,35.67130556,139.7045053,439,35,ìy,2019/12/21,2,1,1,161.9,2.186290812,2
DSD06690-1221,4,22,female,0,0.001,0,0,0.293,0.693,0.01,0.003,35.67130556,139.7045053,331,35,ìy,2019/12/21,2,0,0,153.8,2.745473313,2
DSD06690-1221,5,32,female,0,0,0,0,0.998,0,0.001,0,35.67130556,139.7045053,239,35,ìy,2019/12/21,2,0,1,153.8,3.788835425,2
DSD06690-1221,7,23,female,0,0,0,0,0.068,0.931,0,0,35.67130556,139.7045053,41,35,ìy,2019/12/21,2,0,0,153.8,21.91711382,2
DSD06691-1221,1,19,female,0,0,0,0,1,0,0,0,35.67132917,139.7043403,411,35,ìy,2019/12/21,2,0,1,153.8,2.217887267,2
DSD06691-1221,2,24,female,0,0,0,0,0,0.981,0.019,0,35.67132917,139.7043403,118,35,ìy,2019/12/21,2,0,0,153.8,7.638107345,2
DSD06691-1221,3,22,female,0.003,0,0,0.002,0,0,0,0.995,35.67132917,139.7043403,100,35,ìy,2019/12/21,2,0,0,153.8,9.006666667,2
DSD06692-1221,1,18,female,0,0,0,0,0,0.998,0.002,0,35.6713675,139.7041778,587,35,ìy,2019/12/21,2,0,0,153.8,1.563392959,2
DSD06692-1221,2,26,female,0,0,0,0,0,0.999,0.001,0,35.6713675,139.7041778,444,35,ìy,2019/12/21,2,0,0,153.8,2.055645646,2
DSD06692-1221,3,25,male,0.001,0,0,0.001,0,0.981,0.012,0.005,35.6713675,139.7041778,272,35,ìy,2019/12/21,2,1,0,161.9,3.507120098,2
DSD06692-1221,4,43,male,0,0.002,0.001,0.001,0.006,0.714,0.006,0.27,35.6713675,139.7041778,172,35,ìy,2019/12/21,2,1,0,161.9,5.525794574,2
DSD06693-1221,1,16,female,0,0,0,0,0,0.995,0.002,0.002,35.67135914,139.7041473,509,35,ìy,2019/12/21,2,0,0,153.8,1.797606418,2
DSD06693-1221,2,14,male,0,0,0,0,0,0.959,0.041,0,35.67135914,139.7041473,369,35,ìy,2019/12/21,2,1,0,161.9,2.594394761,2
DSD06693-1221,3,31,male,0,0,0,0,0,0.997,0.001,0.002,35.67135914,139.7041473,265,35,ìy,2019/12/21,2,1,0,161.9,3.598836478,2
DSD06693-1221,4,25,male,0,0.001,0,0,0.174,0.821,0.003,0.001,35.67135914,139.7041473,201,35,ìy,2019/12/21,2,1,0,161.9,4.733590381,2
DSD06694-1221,1,24,male,0,0,0,0,0,0.999,0,0,35.67140806,139.7040194,405,35,ìy,2019/12/21,2,1,0,161.9,2.366893004,2
DSD06694-1221,2,20,female,0.001,0.001,0,0.004,0.097,0.802,0.019,0.076,35.67140806,139.7040194,345,35,ìy,2019/12/21,2,0,0,153.8,2.635483092,2
DSD06694-1221,3,17,male,0,0,0,0,0.875,0.124,0,0,35.67140806,139.7040194,344,35,ìy,2019/12/21,2,1,1,161.9,2.780397287,2
DSD06694-1221,4,18,female,0.001,0.001,0,0,0.141,0.847,0.001,0.008,35.67140806,139.7040194,262,35,ìy,2019/12/21,2,0,0,153.8,3.459300254,2
DSD06694-1221,5,19,female,0.01,0.008,0.039,0,0.09,0.85,0.002,0.001,35.67140806,139.7040194,240,35,ìy,2019/12/21,2,0,0,153.8,3.773194444,2
DSD06695-1221,1,19,male,0.003,0,0,0,0,0.99,0.002,0.004,35.67144083,139.7039697,410,35,ìy,2019/12/21,2,1,0,161.9,2.338455285,2
DSD06695-1221,2,34,female,0,0,0,0,0,0.999,0.001,0,35.67144083,139.7039697,208,35,ìy,2019/12/21,2,0,0,153.8,4.348301282,2
DSD06695-1221,3,21,male,0.001,0,0,0,0.002,0.979,0.017,0.001,35.67144083,139.7039697,199,35,ìy,2019/12/21,2,1,0,161.9,4.780812395,2
DSD06695-1221,4,20,female,0,0.001,0,0,0.025,0.973,0.001,0,35.67144083,139.7039697,198,35,ìy,2019/12/21,2,0,0,153.8,4.566144781,2
DSD06695-1221,5,19,female,0,0,0,0,0.006,0.981,0.011,0.001,35.67144083,139.7039697,169,35,ìy,2019/12/21,2,0,0,153.8,5.343678501,2
DSD06695-1221,6,21,female,0,0.001,0,0,0,0.877,0.121,0,35.67144083,139.7039697,162,35,ìy,2019/12/21,2,0,0,153.8,5.573065844,2
DSD06695-1221,7,21,male,0,0,0,0,0.998,0,0.002,0,35.67144083,139.7039697,132,35,ìy,2019/12/21,2,1,1,161.9,7.189671717,2
DSD06695-1221,8,19,female,0,0,0,0,0.987,0.012,0,0,35.67144083,139.7039697,100,35,ìy,2019/12/21,2,0,1,153.8,9.006666667,2
DSD06695-1221,9,27,female,0,0,0,0,0.001,0.967,0.03,0.001,35.67144083,139.7039697,94,35,ìy,2019/12/21,2,0,0,153.8,9.579326241,2
DSD06696-1221,1,22,female,0,0,0,0,0,0.994,0.006,0,35.67145392,139.7037453,983,35,ìy,2019/12/21,2,0,0,153.8,0.947682265,2
DSD06696-1221,2,17,female,0,0,0,0,1,0,0,0,35.67145392,139.7037453,234,35,ìy,2019/12/21,2,0,1,153.8,3.869045584,2
DSD06696-1221,3,19,male,0,0,0,0,0,0.995,0.004,0,35.67145392,139.7037453,102,35,ìy,2019/12/21,2,1,0,161.9,9.293986928,2
DSD06696-1221,4,35,male,0.05,0,0,0,0,0.899,0.051,0,35.67145392,139.7037453,96,35,ìy,2019/12/21,2,1,0,161.9,9.872673611,2
DSD06696-1221,5,22,male,0,0,0,0,0,0.998,0.001,0,35.67145392,139.7037453,58,35,ìy,2019/12/21,2,1,0,161.9,16.31804598,2
DSD06697-1221,1,31,male,0,0.004,0,0,0,0.977,0.019,0,35.67148056,139.70368,368,35,ìy,2019/12/21,2,1,0,161.9,2.601349638,2
DSD06697-1221,2,28,female,0,0,0,0,0.49,0.508,0,0.001,35.67148056,139.70368,357,35,ìy,2019/12/21,2,0,0,153.8,2.548071895,2
DSD06697-1221,3,26,female,0.002,0.003,0.001,0,0.08,0.909,0.005,0.001,35.67148056,139.70368,254,35,ìy,2019/12/21,2,0,0,153.8,3.567152231,2
DSD06697-1221,4,18,female,0,0,0,0,0,0.997,0.001,0.002,35.67148056,139.70368,206,35,ìy,2019/12/21,2,0,0,153.8,4.390177994,2
DSD06697-1221,5,31,male,0,0,0,0,1,0,0,0,35.67148056,139.70368,165,35,ìy,2019/12/21,2,1,1,161.9,5.758737374,2
DSD06697-1221,6,18,female,0,0,0,0,0.859,0.093,0.002,0.045,35.67148056,139.70368,122,35,ìy,2019/12/21,2,0,1,153.8,7.388825137,2
DSD06697-1221,7,25,male,0,0,0,0,0.013,0.958,0.029,0,35.67148056,139.70368,89,35,ìy,2019/12/21,2,1,0,161.9,10.64642322,2
DSD06698-1221,1,17,female,0,0,0,0,0,0.998,0.002,0,35.67149833,139.7035311,710,35,ìy,2019/12/21,2,0,0,153.8,1.298615023,2
DSD06698-1221,2,22,female,0,0,0,0.001,0.009,0.874,0.004,0.112,35.67149833,139.7035311,695,35,ìy,2019/12/21,2,0,0,153.8,1.32588729,2
DSD06698-1221,3,19,female,0,0.001,0,0,0.373,0.627,0,0,35.67149833,139.7035311,350,35,ìy,2019/12/21,2,0,0,153.8,2.598333333,2
DSD06698-1221,4,22,female,0.004,0.001,0,0.004,0.005,0.943,0.008,0.036,35.67149833,139.7035311,321,35,ìy,2019/12/21,2,0,0,153.8,2.829911734,2
DSD06698-1221,5,44,male,0,0.004,0,0,0.995,0,0,0,35.67149833,139.7035311,257,35,ìy,2019/12/21,2,1,1,161.9,3.709773022,2
DSD06698-1221,6,17,male,0,0,0,0,0,0.881,0.119,0,35.67149833,139.7035311,222,35,ìy,2019/12/21,2,1,0,161.9,4.289129129,2
DSD06698-1221,7,34,male,0,0,0,0,0,0.994,0.006,0,35.67149833,139.7035311,158,35,ìy,2019/12/21,2,1,0,161.9,6.012320675,2
DSD06698-1221,8,24,male,0,0,0,0,0,1,0,0,35.67149833,139.7035311,62,35,ìy,2019/12/21,2,1,0,161.9,15.26752688,2
DSD06698-1221,10,43,male,0.001,0,0,0,0.045,0.951,0.001,0.002,35.67149833,139.7035311,55,35,ìy,2019/12/21,2,1,0,161.9,17.20621212,2
DSD06698-1221,11,24,male,0,0,0,0,0,1,0,0,35.67149833,139.7035311,43,35,ìy,2019/12/21,2,1,0,161.9,21.99817829,2
DSD06699-1221,1,24,male,0,0,0,0,0,0.994,0.001,0.004,35.67150889,139.7033781,470,35,ìy,2019/12/21,2,1,0,161.9,2.044397163,2
DSD06699-1221,2,20,male,0,0,0,0,0,1,0,0,35.67150889,139.7033781,214,35,ìy,2019/12/21,2,1,0,161.9,4.448161994,2
DSD06699-1221,3,20,female,0,0,0,0,0,0.999,0.001,0,35.67150889,139.7033781,170,35,ìy,2019/12/21,2,0,0,153.8,5.31245098,2
DSD06699-1221,4,22,female,0,0.002,0,0,0,0.83,0.167,0,35.67150889,139.7033781,150,35,ìy,2019/12/21,2,0,0,153.8,6.016111111,2
DSD06699-1221,5,20,female,0,0,0,0,0.991,0,0.009,0,35.67150889,139.7033781,126,35,ìy,2019/12/21,2,0,1,153.8,7.15537037,2
DSD06699-1221,6,23,female,0,0,0,0,0.469,0.52,0.011,0.001,35.67150889,139.7033781,119,35,ìy,2019/12/21,2,0,0,153.8,7.574215686,2
DSD06699-1221,7,25,female,0,0,0,0,0.981,0.019,0,0,35.67150889,139.7033781,94,35,ìy,2019/12/21,2,0,1,153.8,9.579326241,2
DSD06699-1221,8,36,male,0,0,0,0,0,1,0,0,35.67150889,139.7033781,47,35,ìy,2019/12/21,2,1,0,161.9,20.12897163,2
DSD06699-1221,9,15,female,0,0,0,0,0.68,0.32,0,0,35.67150889,139.7033781,46,35,ìy,2019/12/21,2,0,1,153.8,19.53862319,2
DSD06700-1221,1,17,female,0,0,0,0,0.002,0.989,0.008,0,35.67159046,139.7031457,479,35,ìy,2019/12/21,2,0,0,153.8,1.907999304,2
DSD06700-1221,2,15,female,0,0,0,0,0,0.987,0.011,0.002,35.67159046,139.7031457,259,35,ìy,2019/12/21,2,0,0,153.8,3.498963964,2
DSD07815-200111,1,43,male,0,0,0,0,0,0.993,0.006,0,35.67157511,139.7030964,425,35,ìy,2020/1/11,2,1,0,161.9,2.257156863,2
DSD07815-200111,2,35,male,0.003,0.001,0,0.001,0,0.94,0.051,0.004,35.67157511,139.7030964,313,35,ìy,2020/1/11,2,1,0,161.9,3.052305644,2
DSD07815-200111,5,22,male,0,0,0,0,0.001,0.993,0.005,0,35.67157511,139.7030964,128,35,ìy,2020/1/11,2,1,0,161.9,7.413255208,2
DSD07815-200111,10,20,female,0,0,0,0,1,0,0,0,35.67157511,139.7030964,104,35,ìy,2020/1/11,2,0,1,153.8,8.661602564,2
DSD07816-200111,1,51,male,0,0,0,0,0,0.994,0.006,0,35.67159219,139.7031734,588,35,ìy,2020/1/11,2,1,0,161.9,1.641150794,2
DSD07816-200111,2,22,male,0,0,0,0,0,0.998,0.002,0,35.67159219,139.7031734,276,35,ìy,2020/1/11,2,1,0,161.9,3.456799517,2
DSD07816-200111,3,18,male,0,0,0,0,0.002,0.998,0,0,35.67159219,139.7031734,219,35,ìy,2020/1/11,2,1,0,161.9,4.347404871,2
DSD07816-200111,4,31,male,0.001,0.001,0,0,0,0.983,0.016,0,35.67159219,139.7031734,92,35,ìy,2020/1/11,2,1,0,161.9,10.30039855,2
DSD07816-200111,6,37,male,0,0,0,0,0,1,0,0,35.67159219,139.7031734,60,35,ìy,2020/1/11,2,1,0,161.9,15.77527778,2
DSD07816-200111,7,9,female,0,0,0,0.001,0,0.044,0,0.955,35.67159219,139.7031734,57,35,ìy,2020/1/11,2,0,0,153.8,15.77476608,2
DSD07816-200111,8,68,male,0,0,0,0,0.003,0.997,0,0,35.67159219,139.7031734,47,35,ìy,2020/1/11,2,1,0,161.9,20.12897163,2
DSD07816-200111,9,20,female,0,0,0,0,0,1,0,0,35.67159219,139.7031734,39,35,ìy,2020/1/11,2,0,0,153.8,23.0392735,2
DSD07817-200111,1,25,female,0,0,0,0,0.001,0.994,0.005,0,35.67154083,139.7033508,621,35,ìy,2020/1/11,2,0,0,153.8,1.479712829,2
DSD07817-200111,2,19,female,0.003,0.002,0.001,0.015,0,0.779,0.002,0.198,35.67154083,139.7033508,581,35,ìy,2020/1/11,2,0,0,153.8,1.579176707,2
DSD07817-200111,3,24,male,0,0,0,0,0,0.999,0,0,35.67154083,139.7033508,254,35,ìy,2020/1/11,2,1,0,161.9,3.753175853,2
DSD07817-200111,5,17,male,0,0,0,0,0,0.991,0.008,0.001,35.67154083,139.7033508,114,35,ìy,2020/1/11,2,1,0,161.9,8.319356725,2
DSD07817-200111,6,41,male,0,0,0,0,0,1,0,0,35.67154083,139.7033508,93,35,ìy,2020/1/11,2,1,0,161.9,10.19001792,2
DSD07817-200111,7,18,male,0,0,0,0,0,0.999,0.001,0,35.67154083,139.7033508,45,35,ìy,2020/1/11,2,1,0,161.9,21.02203704,2
DSD07817-200111,8,24,female,0,0,0,0,0,1,0,0,35.67154083,139.7033508,40,35,ìy,2020/1/11,2,0,0,153.8,22.46416667,2
DSD07817-200111,9,27,female,0,0,0,0,0,0.9,0,0.099,35.67154083,139.7033508,38,35,ìy,2020/1/11,2,0,0,153.8,23.64464912,2
DSD07818-200111,1,23,male,0,0,0,0,0,0.979,0.021,0,35.67145389,139.7035328,500,35,ìy,2020/1/11,2,1,0,161.9,1.923833333,2
DSD07818-200111,2,30,male,0.001,0.001,0,0,0.026,0.966,0.005,0,35.67145389,139.7035328,358,35,ìy,2020/1/11,2,1,0,161.9,2.673035382,2
DSD07818-200111,3,18,female,0,0,0,0,0,0.999,0,0,35.67145389,139.7035328,174,35,ìy,2020/1/11,2,0,0,153.8,5.191130268,2
DSD07818-200111,5,30,male,0,0,0,0,0.001,0.998,0,0,35.67145389,139.7035328,62,35,ìy,2020/1/11,2,1,0,161.9,15.26752688,2
DSD07819-200111,1,46,male,0,0.004,0,0,0.988,0.008,0,0,35.67144445,139.7036344,452,35,ìy,2020/1/11,2,1,1,161.9,2.124417404,2
DSD07819-200111,2,30,male,0.001,0,0,0.01,0.002,0.481,0.007,0.499,35.67144445,139.7036344,200,35,ìy,2020/1/11,2,1,0,161.9,4.757083333,2
DSD07819-200111,3,29,male,0,0.032,0,0,0,0.956,0.01,0.002,35.67144445,139.7036344,194,35,ìy,2020/1/11,2,1,0,161.9,4.903127148,2
DSD07819-200111,4,18,male,0,0.002,0,0,0.009,0.985,0,0.004,35.67144445,139.7036344,161,35,ìy,2020/1/11,2,1,0,161.9,5.900942029,2
DSD07819-200111,5,21,female,0,0,0,0,0,0.975,0.025,0,35.67144445,139.7036344,152,35,ìy,2020/1/11,2,0,0,153.8,5.937412281,2
DSD07819-200111,6,28,female,0,0.001,0,0,0.019,0.965,0.001,0.014,35.67144445,139.7036344,106,35,ìy,2020/1/11,2,0,0,153.8,8.498836478,2
DSD07819-200111,7,22,female,0.001,0.015,0.002,0,0.866,0.114,0.001,0,35.67144445,139.7036344,99,35,ìy,2020/1/11,2,0,1,153.8,9.097289562,2
DSD07819-200111,8,18,female,0,0.001,0,0,0.008,0.99,0,0.001,35.67144445,139.7036344,98,35,ìy,2020/1/11,2,0,0,153.8,9.189761905,2
DSD07819-200111,10,38,male,0,0,0,0,0,0.997,0.003,0,35.67144445,139.7036344,63,35,ìy,2020/1/11,2,1,0,161.9,15.02574074,2
DSD07819-200111,11,9,female,0,0,0,0,0.001,0.999,0,0,35.67144445,139.7036344,39,35,ìy,2020/1/11,2,0,0,153.8,23.0392735,2
DSD07820-200111,1,19,female,0,0,0,0,0,0.997,0.003,0,35.67147278,139.7037686,578,35,ìy,2020/1/11,2,0,0,153.8,1.587191465,2
DSD07820-200111,2,16,female,0,0,0,0,0,0.952,0.048,0,35.67147278,139.7037686,220,35,ìy,2020/1/11,2,0,0,153.8,4.113030303,2
DSD07820-200111,3,16,female,0,0.003,0,0,0.001,0.988,0.009,0,35.67147278,139.7037686,218,35,ìy,2020/1/11,2,0,0,153.8,4.150443425,2
DSD07820-200111,4,21,male,0,0,0,0,0,0.999,0.001,0,35.67147278,139.7037686,175,35,ìy,2020/1/11,2,1,0,161.9,5.431666667,2
DSD07820-200111,5,20,male,0,0.007,0,0.001,0,0.963,0.027,0.001,35.67147278,139.7037686,145,35,ìy,2020/1/11,2,1,0,161.9,6.548218391,2
DSD07820-200111,6,20,male,0,0,0,0,0,0.99,0,0.009,35.67147278,139.7037686,137,35,ìy,2020/1/11,2,1,0,161.9,6.928552311,2
DSD07820-200111,7,18,female,0,0,0,0,0,0.997,0.003,0,35.67147278,139.7037686,104,35,ìy,2020/1/11,2,0,0,153.8,8.661602564,2
DSD07820-200111,8,22,female,0.001,0,0,0,0,0.992,0.006,0.001,35.67147278,139.7037686,88,35,ìy,2020/1/11,2,0,0,153.8,10.23007576,2
DSD07820-200111,9,67,male,0.017,0,0.001,0,0.002,0.955,0.024,0.001,35.67147278,139.7037686,81,35,ìy,2020/1/11,2,1,0,161.9,11.69446502,2
DSD07821-200111,1,13,female,0.001,0,0.002,0.003,0.077,0.563,0.137,0.217,35.67142861,139.7038819,340,35,ìy,2020/1/11,2,0,0,153.8,2.67372549,2
DSD07821-200111,2,16,female,0.001,0.002,0.001,0,0.02,0.971,0.004,0,35.67142861,139.7038819,305,35,ìy,2020/1/11,2,0,0,153.8,2.976530055,2
DSD07821-200111,3,25,female,0.001,0,0.001,0,0,0.961,0.01,0.024,35.67142861,139.7038819,225,35,ìy,2020/1/11,2,0,0,153.8,4.022407407,2
DSD07821-200111,4,6,female,0,0,0,0,0,0.999,0.001,0,35.67142861,139.7038819,219,35,ìy,2020/1/11,2,0,0,153.8,4.131651446,2
DSD07821-200111,5,31,male,0,0,0,0,0,0.998,0.002,0,35.67142861,139.7038819,177,35,ìy,2020/1/11,2,1,0,161.9,5.370687382,2
DSD07821-200111,6,33,male,0,0.025,0,0,0,0.801,0.173,0,35.67142861,139.7038819,169,35,ìy,2020/1/11,2,1,0,161.9,5.6232643,2
DSD07821-200111,7,22,female,0,0,0,0,0,1,0,0,35.67142861,139.7038819,162,35,ìy,2020/1/11,2,0,0,153.8,5.573065844,2
