filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,âÊëúÉTÉCÉY,35mmä∑éZ,ójì˙,ì˙ït,éûä‘ë—,male_tf,happy_tf,distance,èÍèä
DSD07771-200111,4,7,female,0,0,0,0,0.327,0.672,0,0.001,35.73538833,139.7354242,72,35,ìy,2020/1/11,2,0,0,12.49564815,4
DSD07772-200111,1,62,male,0,0.002,0,0,0,0.979,0.019,0,35.73523472,139.7358464,193,35,ìy,2020/1/11,2,1,0,4.928350604,4
DSD07772-200111,2,23,male,0,0,0,0,0,0.991,0.005,0.003,35.73523472,139.7358464,64,35,ìy,2020/1/11,2,1,0,14.79151042,4
DSD07772-200111,3,25,female,0.014,0.059,0.034,0,0.033,0.837,0.021,0.001,35.73523472,139.7358464,54,35,ìy,2020/1/11,2,0,0,16.64919753,4
DSD07772-200111,4,21,female,0,0,0,0,0.26,0.737,0,0.003,35.73523472,139.7358464,47,35,ìy,2020/1/11,2,0,0,19.12365248,4
DSD07773-200111,1,24,male,0,0.003,0,0,0.027,0.97,0,0,35.73513445,139.7360181,94,35,ìy,2020/1/11,2,1,0,10.08198582,4
DSD07773-200111,2,20,female,0,0,0,0,1,0,0,0,35.73513445,139.7360181,83,35,ìy,2020/1/11,2,0,1,10.84423695,4
DSD07773-200111,3,25,female,0.002,0,0,0.001,0.002,0.743,0.002,0.25,35.73513445,139.7360181,51,35,ìy,2020/1/11,2,0,0,17.62650327,4
DSD07773-200111,4,24,female,0.001,0,0,0.001,0.003,0.971,0.002,0.021,35.73513445,139.7360181,46,35,ìy,2020/1/11,2,0,0,19.53862319,4
DSD07774-200111,1,71,male,0,0,0,0,0,0.324,0.675,0,35.73501056,139.7362203,205,35,ìy,2020/1/11,2,1,0,4.641910569,4
DSD07774-200111,2,18,female,0,0,0,0,0.007,0.981,0.007,0.005,35.73501056,139.7362203,112,35,ìy,2020/1/11,2,0,0,8.045416667,4
DSD07774-200111,3,25,male,0,0.001,0,0,0.333,0.666,0,0,35.73501056,139.7362203,97,35,ìy,2020/1/11,2,1,0,9.771254296,4
DSD07774-200111,4,50,male,0.002,0,0,0,0.001,0.99,0.001,0.006,35.73501056,139.7362203,88,35,ìy,2020/1/11,2,1,0,10.76700758,4
DSD07774-200111,5,48,female,0.006,0,0.001,0.004,0.267,0.18,0.014,0.526,35.73501056,139.7362203,78,35,ìy,2020/1/11,2,0,0,11.53713675,4
DSD07774-200111,6,35,female,0,0,0,0,0,1,0,0,35.73501056,139.7362203,76,35,ìy,2020/1/11,2,0,0,11.83982456,4
DSD07774-200111,7,40,female,0,0.001,0,0,0.001,0.997,0,0,35.73501056,139.7362203,53,35,ìy,2020/1/11,2,0,0,16.96267296,4
DSD07775-200111,1,47,male,0,0,0,0,0.018,0.981,0.001,0,35.73487972,139.7364794,84,35,ìy,2020/1/11,2,1,0,11.27805556,4
DSD07775-200111,2,28,female,0,0,0,0,1,0,0,0,35.73487972,139.7364794,83,35,ìy,2020/1/11,2,0,1,10.84423695,4
DSD07775-200111,3,41,male,0,0,0,0,0,0.874,0.125,0.001,35.73487972,139.7364794,74,35,ìy,2020/1/11,2,1,0,12.79738739,4
DSD07775-200111,6,2,female,0,0,0,0,0.001,0.996,0.001,0.002,35.73487972,139.7364794,41,35,ìy,2020/1/11,2,0,0,21.91711382,4
DSD07775-200111,8,27,female,0.002,0,0,0,0.273,0.688,0.001,0.036,35.73487972,139.7364794,37,35,ìy,2020/1/11,2,0,0,24.28274775,4
DSD07776-200111,1,21,female,0,0,0,0,0.982,0.018,0,0,35.73463445,139.7368328,126,35,ìy,2020/1/11,2,0,1,7.15537037,4
DSD07776-200111,2,20,male,0,0,0,0,0.002,0.997,0.001,0,35.73463445,139.7368328,123,35,ìy,2020/1/11,2,1,0,7.713184282,4
DSD07776-200111,3,20,male,0,0.001,0,0,0.014,0.943,0.042,0,35.73463445,139.7368328,79,35,ìy,2020/1/11,2,1,0,11.98964135,4
DSD07776-200111,4,45,male,0,0,0,0,0,0.953,0.002,0.044,35.73463445,139.7368328,64,35,ìy,2020/1/11,2,1,0,14.79151042,4
DSD07776-200111,5,13,female,0.032,0.06,0.008,0.004,0.001,0.868,0.003,0.024,35.73463445,139.7368328,53,35,ìy,2020/1/11,2,0,0,16.96267296,4
DSD07777-200111,1,48,male,0,0.064,0,0,0.001,0.929,0.004,0.001,35.73474778,139.7366389,260,35,ìy,2020/1/11,2,1,0,3.667371795,4
DSD07777-200111,2,45,female,0.001,0,0.001,0,0,0.987,0.008,0.001,35.73474778,139.7366389,214,35,ìy,2020/1/11,2,0,0,4.227367601,4
DSD07777-200111,3,23,male,0.001,0,0.001,0,0.06,0.9,0.038,0,35.73474778,139.7366389,178,35,ìy,2020/1/11,2,1,0,5.34071161,4
DSD07777-200111,4,20,female,0.001,0.006,0.002,0,0.405,0.585,0.001,0,35.73474778,139.7366389,175,35,ìy,2020/1/11,2,0,0,5.161666667,4
DSD07777-200111,5,53,female,0,0.001,0,0,0.902,0.095,0.001,0,35.73474778,139.7366389,139,35,ìy,2020/1/11,2,0,1,6.489436451,4
DSD07777-200111,6,52,female,0,0.001,0,0,0.999,0,0,0,35.73474778,139.7366389,124,35,ìy,2020/1/11,2,0,1,7.270215054,4
DSD07777-200111,7,47,female,0,0.001,0,0,0.401,0.596,0.002,0,35.73474778,139.7366389,106,35,ìy,2020/1/11,2,0,0,8.498836478,4
DSD07777-200111,8,47,male,0.002,0.001,0,0,0,0.64,0.356,0,35.73474778,139.7366389,76,35,ìy,2020/1/11,2,1,0,12.46153509,4
DSD07777-200111,9,60,female,0,0,0,0,0.938,0.061,0,0,35.73474778,139.7366389,69,35,ìy,2020/1/11,2,0,1,13.03741546,4
DSD07777-200111,10,40,female,0,0,0,0,0.001,0.986,0.013,0,35.73474778,139.7366389,58,35,ìy,2020/1/11,2,0,0,15.5033908,4
DSD07777-200111,11,44,female,0,0.002,0,0,0.061,0.904,0.033,0,35.73474778,139.7366389,41,35,ìy,2020/1/11,2,0,0,21.91711382,4
DSD07777-200111,12,41,female,0,0.002,0,0,0.025,0.962,0.01,0,35.73474778,139.7366389,37,35,ìy,2020/1/11,2,0,0,24.28274775,4
DSD07777-200111,13,51,female,0.002,0.001,0,0,0.496,0.497,0.004,0.001,35.73474778,139.7366389,37,35,ìy,2020/1/11,2,0,0,24.28274775,4
DSD07778-200111,1,48,male,0.45,0.043,0.002,0,0,0.469,0.036,0,35.73495472,139.7364125,236,35,ìy,2020/1/11,2,1,0,4.036765537,4
DSD07778-200111,2,27,female,0,0,0,0,0,0.996,0.004,0,35.73495472,139.7364125,175,35,ìy,2020/1/11,2,0,0,5.161666667,4
DSD07778-200111,3,24,female,0,0,0,0,0,0.98,0.02,0,35.73495472,139.7364125,130,35,ìy,2020/1/11,2,0,0,6.936282051,4
DSD07778-200111,4,57,female,0.002,0,0,0,0,0.952,0.045,0,35.73495472,139.7364125,67,35,ìy,2020/1/11,2,0,0,13.42554726,4
DSD07779-200111,1,48,male,0,0,0,0,0.011,0.987,0.002,0,35.73503083,139.7362147,484,35,ìy,2020/1/11,2,1,0,1.986274105,4
DSD07779-200111,2,50,female,0,0,0,0,0,0.415,0,0.583,35.73503083,139.7362147,176,35,ìy,2020/1/11,2,0,0,5.132537879,4
DSD07779-200111,3,5,female,0,0,0,0,0.004,0.996,0,0,35.73503083,139.7362147,48,35,ìy,2020/1/11,2,0,0,18.72597222,4
DSD07780-200111,1,46,female,0,0,0,0,0.002,0.94,0.057,0,35.73511778,139.7359975,111,35,ìy,2020/1/11,2,0,0,8.117582583,4
DSD07781-200111,1,56,female,0,0,0,0,0,0.913,0.087,0,35.73532333,139.7357025,113,35,ìy,2020/1/11,2,0,0,7.974528024,4
DSD07781-200111,2,23,female,0.036,0.071,0.006,0.003,0.011,0.834,0.037,0.003,35.73532333,139.7357025,95,35,ìy,2020/1/11,2,0,0,9.478859649,4
DSD07781-200111,3,48,female,0,0,0,0,0,0.999,0.001,0,35.73532333,139.7357025,65,35,ìy,2020/1/11,2,0,0,13.8375641,4
DSD07781-200111,4,50,male,0,0,0,0,0,0.995,0.005,0,35.73532333,139.7357025,43,35,ìy,2020/1/11,2,1,0,21.99817829,4
DSD07782-200111,1,21,female,0,0,0,0,0.001,0.973,0.026,0,35.73553111,139.7352275,173,35,ìy,2020/1/11,2,0,0,5.220934489,4
DSD07782-200111,2,17,male,0,0.001,0,0,0,0.996,0.002,0,35.73553111,139.7352275,128,35,ìy,2020/1/11,2,1,0,7.413255208,4
DSD07782-200111,3,60,female,0,0,0,0,0.005,0.982,0.013,0,35.73553111,139.7352275,91,35,ìy,2020/1/11,2,0,0,9.893974359,4
DSD07782-200111,4,7,female,0,0.011,0,0,0.015,0.97,0.003,0,35.73553111,139.7352275,37,35,ìy,2020/1/11,2,0,0,24.28274775,4
DSD07783-200111,1,69,male,0,0,0,0,0,0.958,0.041,0,35.73586528,139.7347767,152,35,ìy,2020/1/11,2,1,0,6.248267544,4
DSD07783-200111,2,60,male,0.001,0.003,0,0,0.137,0.841,0.017,0,35.73586528,139.7347767,95,35,ìy,2020/1/11,2,1,0,9.97622807,4
DSD07783-200111,3,65,male,0,0.001,0,0,0,0.99,0.007,0.002,35.73586528,139.7347767,90,35,ìy,2020/1/11,2,1,0,10.52851852,4
DSD07783-200111,4,24,female,0,0.002,0,0,0,0.983,0.015,0,35.73586528,139.7347767,88,35,ìy,2020/1/11,2,0,0,10.23007576,4
DSD07783-200111,5,18,male,0,0,0,0,0,0.999,0.001,0,35.73586528,139.7347767,71,35,ìy,2020/1/11,2,1,0,13.33664319,4
DSD07783-200111,6,18,male,0,0,0,0,0.999,0.001,0,0,35.73586528,139.7347767,68,35,ìy,2020/1/11,2,1,1,13.92348039,4
DSD07783-200111,7,29,female,0,0,0,0,0,0.976,0.008,0.015,35.73586528,139.7347767,46,35,ìy,2020/1/11,2,0,0,19.53862319,4
DSD07783-200111,8,28,male,0,0,0,0,0,0.996,0,0.004,35.73586528,139.7347767,38,35,ìy,2020/1/11,2,1,0,24.88807018,4
DSD07784-200111,1,42,female,0,0,0,0,0,0.997,0.003,0,35.73616583,139.7343392,112,35,ìy,2020/1/11,2,0,0,8.045416667,4
DSD07784-200111,2,20,female,0,0,0,0,0,0.983,0.016,0,35.73616583,139.7343392,90,35,ìy,2020/1/11,2,0,0,10.00351852,4
DSD07784-200111,3,55,female,0,0,0,0,0,0.981,0.011,0.008,35.73616583,139.7343392,82,35,ìy,2020/1/11,2,0,0,10.97605691,4
DSD07784-200111,4,42,female,0.012,0.001,0.007,0.001,0.77,0.137,0.07,0.001,35.73616583,139.7343392,92,35,ìy,2020/1/11,2,0,1,9.786811594,4
DSD07784-200111,5,38,female,0.001,0,0,0,0,0.996,0.001,0.002,35.73616583,139.7343392,68,35,ìy,2020/1/11,2,0,0,13.22862745,4
DSD07784-200111,6,24,male,0.001,0,0,0,0.001,0.996,0.001,0.001,35.73616583,139.7343392,65,35,ìy,2020/1/11,2,1,0,14.56448718,4
DSD07784-200111,7,26,male,0,0,0,0,0,1,0,0,35.73616583,139.7343392,58,35,ìy,2020/1/11,2,1,0,16.31804598,4
DSD07785-200111,1,40,female,0,0,0,0,0.008,0.987,0.003,0.002,35.7364925,139.7338756,61,35,ìy,2020/1/11,2,0,0,14.74265027,4
DSD07786-200111,2,20,female,0.001,0.002,0,0,0,0.995,0.002,0,35.7366575,139.7336397,48,35,ìy,2020/1/11,2,0,0,18.72597222,4
DSD07786-200111,3,40,female,0,0,0,0,0,0.995,0.004,0.001,35.7366575,139.7336397,42,35,ìy,2020/1/11,2,0,0,21.39611111,4
DSD07787-200111,1,39,female,0,0.002,0,0,0.001,0.991,0.006,0,35.7367625,139.7334311,224,35,ìy,2020/1/11,2,0,0,4.040208333,4
DSD07787-200111,2,33,male,0,0,0,0,0.001,0.743,0.256,0,35.7367625,139.7334311,141,35,ìy,2020/1/11,2,1,0,6.732990544,4
DSD07787-200111,3,43,male,0,0.006,0,0,0,0.989,0.004,0,35.7367625,139.7334311,96,35,ìy,2020/1/11,2,1,0,9.872673611,4
DSD07787-200111,4,22,male,0,0,0,0,0,0.99,0.009,0,35.7367625,139.7334311,63,35,ìy,2020/1/11,2,1,0,15.02574074,4
DSD07788-200111,1,56,male,0,0,0,0,0,0.933,0.066,0,35.73701333,139.7331111,417,35,ìy,2020/1/11,2,1,0,2.299788169,4
DSD07788-200111,2,55,female,0,0,0,0,0,0.951,0.048,0,35.73701333,139.7331111,129,35,ìy,2020/1/11,2,0,0,6.989780362,4
DSD07788-200111,3,27,female,0,0,0,0,0.016,0.976,0.007,0,35.73701333,139.7331111,108,35,ìy,2020/1/11,2,0,0,8.342098765,4
DSD07788-200111,4,21,female,0,0.005,0,0,0.332,0.66,0.002,0,35.73701333,139.7331111,96,35,ìy,2020/1/11,2,0,0,9.380486111,4
DSD07788-200111,5,56,male,0,0,0,0,0.002,0.733,0.264,0,35.73701333,139.7331111,53,35,ìy,2020/1/11,2,1,0,17.85418239,4
DSD07789-200111,1,28,female,0,0,0,0,0,0.992,0.007,0,35.73725111,139.7327706,81,35,ìy,2020/1/11,2,0,0,11.11113169,4
DSD07789-200111,2,13,female,0,0.003,0,0,0.171,0.826,0,0,35.73725111,139.7327706,49,35,ìy,2020/1/11,2,0,0,18.34452381,4
DSD07789-200111,3,59,male,0,0,0,0,0.028,0.971,0.001,0,35.73725111,139.7327706,46,35,ìy,2020/1/11,2,1,0,20.5657971,4
DSD07789-200111,4,15,female,0,0,0,0,0.907,0.089,0.004,0,35.73725111,139.7327706,40,35,ìy,2020/1/11,2,0,1,22.46416667,4
DSD07790-200111,1,63,female,0,0.001,0,0,0.021,0.972,0.006,0,35.73750361,139.7323219,149,35,ìy,2020/1/11,2,0,0,6.056252796,4
DSD07790-200111,2,17,female,0,0,0,0,0,1,0,0,35.73750361,139.7323219,67,35,ìy,2020/1/11,2,0,0,13.42554726,4
DSD07790-200111,3,34,male,0,0,0,0,0,1,0,0,35.73750361,139.7323219,46,35,ìy,2020/1/11,2,1,0,20.5657971,4
DSD07790-200111,4,22,female,0,0,0,0,0,1,0,0,35.73750361,139.7323219,42,35,ìy,2020/1/11,2,0,0,21.39611111,4
DSD07792-200111,1,22,female,0,0,0,0,0,1,0,0,35.73808028,139.7314619,47,35,ìy,2020/1/11,2,0,0,19.12365248,4
DSD07792-200111,2,41,female,0,0.001,0,0,0.325,0.673,0.001,0,35.73808028,139.7314619,43,35,ìy,2020/1/11,2,0,0,20.89934109,4
DSD07793-200111,1,27,male,0,0,0,0,0,0.984,0.015,0,35.73839778,139.7312047,54,35,ìy,2020/1/11,2,1,0,17.52419753,4
DSD07796-200111,1,21,male,0,0.002,0.001,0,0.697,0.3,0,0,35.73900278,139.7305917,148,35,ìy,2020/1/11,2,1,1,6.416193694,4
DSD07796-200111,2,27,female,0,0,0,0,0,0.999,0.001,0,35.73900278,139.7305917,146,35,ìy,2020/1/11,2,0,0,6.179977169,4
DSD07796-200111,3,43,male,0.001,0,0,0,0,0.858,0.14,0,35.73900278,139.7305917,44,35,ìy,2020/1/11,2,1,0,21.49901515,4
DSD07796-200111,4,22,male,0,0,0,0,0,1,0,0,35.73900278,139.7305917,40,35,ìy,2020/1/11,2,1,0,23.64541667,4
DSD07797-200111,1,24,female,0.001,0.003,0.001,0,0.135,0.777,0.083,0,35.73874841,139.7307242,155,35,ìy,2020/1/11,2,0,0,5.823172043,4
DSD07797-200111,2,60,male,0.003,0.008,0.001,0,0,0.631,0.356,0,35.73874841,139.7307242,140,35,ìy,2020/1/11,2,1,0,6.780833333,4
DSD07797-200111,3,40,female,0,0,0,0,0.001,0.999,0,0,35.73874841,139.7307242,36,35,ìy,2020/1/11,2,0,0,24.9562963,4
DSD07798-200111,1,52,male,0,0,0,0,1,0,0,0,35.73857722,139.7310161,337,35,ìy,2020/1/11,2,1,1,2.837423343,4
DSD07798-200111,2,28,female,0,0.001,0,0,0.004,0.977,0.018,0,35.73857722,139.7310161,141,35,ìy,2020/1/11,2,0,0,6.397884161,4
DSD07798-200111,3,40,male,0,0,0,0,1,0,0,0,35.73857722,139.7310161,68,35,ìy,2020/1/11,2,1,1,13.92348039,4
DSD07799-200111,1,68,male,0,0,0,0,0.003,0.997,0,0,35.73834972,139.7312442,58,35,ìy,2020/1/11,2,1,0,16.31804598,4
DSD07799-200111,2,23,female,0.001,0,0,0,0.228,0.741,0.002,0.027,35.73834972,139.7312442,43,35,ìy,2020/1/11,2,0,0,20.89934109,4
DSD07800-200111,1,36,female,0.001,0,0,0.006,0.16,0.204,0.002,0.627,35.73796611,139.7315067,44,35,ìy,2020/1/11,2,0,0,20.42515152,4
DSD07800-200111,2,22,male,0,0,0,0,0,0.998,0.002,0,35.73796611,139.7315067,40,35,ìy,2020/1/11,2,1,0,23.64541667,4
DSD07801-200111,1,46,female,0.002,0.001,0.021,0.003,0.004,0.797,0.061,0.111,35.73771417,139.7320942,58,35,ìy,2020/1/11,2,0,0,15.5033908,4
DSD07801-200111,2,55,male,0,0,0,0,0.003,0.993,0.003,0.001,35.73771417,139.7320942,58,35,ìy,2020/1/11,2,1,0,16.31804598,4
DSD07801-200111,3,24,female,0,0,0,0,0,0.977,0.023,0,35.73771417,139.7320942,49,35,ìy,2020/1/11,2,0,0,18.34452381,4
DSD07802-200111,1,43,male,0,0.001,0,0,0,0.94,0.06,0,35.73739528,139.7325267,129,35,ìy,2020/1/11,2,1,0,7.356059432,4
DSD07802-200111,2,28,female,0,0,0,0,0,0.989,0.01,0.001,35.73739528,139.7325267,103,35,ìy,2020/1/11,2,0,0,8.745355987,4
DSD07802-200111,3,22,female,0,0,0,0,0.998,0.002,0,0,35.73739528,139.7325267,45,35,ìy,2020/1/11,2,0,1,19.97203704,4
DSD07802-200111,4,31,male,0,0,0,0,0,0.999,0.001,0,35.73739528,139.7325267,39,35,ìy,2020/1/11,2,1,0,24.25081197,4
DSD07803-200111,1,29,female,0,0.001,0,0,0.235,0.753,0.01,0.001,35.73720695,139.7328911,143,35,ìy,2020/1/11,2,0,0,6.308892774,4
DSD07803-200111,2,53,female,0.005,0.028,0.001,0.001,0.001,0.939,0.025,0.001,35.73720695,139.7328911,140,35,ìy,2020/1/11,2,0,0,6.443333333,4
DSD07803-200111,3,20,female,0,0,0,0,1,0,0,0,35.73720695,139.7328911,135,35,ìy,2020/1/11,2,0,1,6.680679012,4
DSD07803-200111,4,35,male,0,0,0,0,0,0.998,0.001,0,35.73720695,139.7328911,37,35,ìy,2020/1/11,2,1,0,25.55977477,4
DSD07804-200111,1,39,female,0,0.004,0,0,0.003,0.853,0.139,0,35.73697611,139.7331317,358,35,ìy,2020/1/11,2,0,0,2.541052142,4
DSD07804-200111,2,40,male,0.001,0,0,0,0.001,0.991,0.006,0.001,35.73697611,139.7331317,217,35,ìy,2020/1/11,2,1,0,4.387150538,4
DSD07804-200111,3,62,male,0,0,0,0,0,0.989,0.011,0,35.73697611,139.7331317,172,35,ìy,2020/1/11,2,1,0,5.525794574,4
DSD07804-200111,4,48,female,0.06,0.001,0.017,0.002,0.012,0.828,0.065,0.016,35.73697611,139.7331317,164,35,ìy,2020/1/11,2,0,0,5.505528455,4
DSD07804-200111,5,52,female,0.001,0.002,0.002,0,0.01,0.807,0.178,0.001,35.73697611,139.7331317,111,35,ìy,2020/1/11,2,0,0,8.117582583,4
DSD07804-200111,6,37,female,0,0,0,0,0.118,0.871,0.008,0.002,35.73697611,139.7331317,106,35,ìy,2020/1/11,2,0,0,8.498836478,4
DSD07804-200111,7,42,female,0,0,0,0,0.005,0.966,0.028,0,35.73697611,139.7331317,97,35,ìy,2020/1/11,2,0,0,9.284140893,4
DSD07805-200111,1,21,female,0,0,0,0,0,0.979,0.02,0,35.73679833,139.7333536,177,35,ìy,2020/1/11,2,0,0,5.10373823,4
DSD07805-200111,2,57,male,0,0,0,0.001,0,0.986,0.001,0.012,35.73679833,139.7333536,58,35,ìy,2020/1/11,2,1,0,16.31804598,4
DSD07805-200111,3,54,female,0,0,0,0,0,0.989,0.009,0.001,35.73679833,139.7333536,50,35,ìy,2020/1/11,2,0,0,17.97833333,4
DSD07805-200111,4,44,male,0,0,0,0,0,0.965,0,0.034,35.73679833,139.7333536,47,35,ìy,2020/1/11,2,1,0,20.12897163,4
DSD07806-200111,1,22,female,0,0.018,0,0,0.852,0.13,0,0,35.73663833,139.7335294,63,35,ìy,2020/1/11,2,0,1,14.27574074,4
DSD07806-200111,2,37,female,0,0,0,0,0.907,0.091,0,0.002,35.73663833,139.7335294,49,35,ìy,2020/1/11,2,0,1,18.34452381,4
DSD07807-200111,1,50,male,0,0.001,0,0,0.818,0.181,0,0,35.73640111,139.7340014,53,35,ìy,2020/1/11,2,1,1,17.85418239,4
DSD07807-200111,2,23,female,0,0,0,0,0.003,0.995,0,0.001,35.73640111,139.7340014,51,35,ìy,2020/1/11,2,0,0,17.62650327,4
DSD07807-200111,3,47,female,0,0,0,0,0,0.965,0.035,0,35.73640111,139.7340014,50,35,ìy,2020/1/11,2,0,0,17.97833333,4
DSD07807-200111,4,35,male,0,0,0,0,0,1,0,0,35.73640111,139.7340014,44,35,ìy,2020/1/11,2,1,0,21.49901515,4
DSD07807-200111,5,16,female,0,0,0,0,0,1,0,0,35.73640111,139.7340014,41,35,ìy,2020/1/11,2,0,0,21.91711382,4
DSD07807-200111,6,40,female,0,0,0,0,0,0.998,0.001,0,35.73640111,139.7340014,37,35,ìy,2020/1/11,2,0,0,24.28274775,4
DSD07808-200111,1,67,female,0,0.001,0,0,0,0.858,0.138,0.003,35.73613778,139.7342522,176,35,ìy,2020/1/11,2,0,0,5.132537879,4
DSD07808-200111,2,60,female,0,0,0,0,0,0.993,0.007,0,35.73613778,139.7342522,96,35,ìy,2020/1/11,2,0,0,9.380486111,4
DSD07808-200111,3,48,female,0,0,0,0,0,1,0,0,35.73613778,139.7342522,56,35,ìy,2020/1/11,2,0,0,16.05583333,4
DSD07809-200111,1,50,female,0.002,0.001,0.001,0.001,0.001,0.905,0.078,0.011,35.7357125,139.7348714,97,35,ìy,2020/1/11,2,0,0,9.284140893,4
DSD07809-200111,2,49,female,0,0,0,0,0.05,0.844,0.106,0,35.7357125,139.7348714,85,35,ìy,2020/1/11,2,0,0,10.58990196,4
DSD07809-200111,3,60,male,0,0.001,0,0,0.071,0.925,0.003,0,35.7357125,139.7348714,82,35,ìy,2020/1/11,2,1,0,11.55227642,4
DSD07809-200111,4,59,female,0.001,0,0,0,0.001,0.89,0.107,0.001,35.7357125,139.7348714,76,35,ìy,2020/1/11,2,0,0,11.83982456,4
DSD07809-200111,5,15,female,0,0.001,0,0,0,0.998,0.001,0,35.7357125,139.7348714,58,35,ìy,2020/1/11,2,0,0,15.5033908,4
DSD07809-200111,6,23,female,0,0,0,0,0.001,0.997,0.002,0,35.7357125,139.7348714,41,35,ìy,2020/1/11,2,0,0,21.91711382,4
DSD07810-200111,1,62,female,0,0,0,0,0,0.926,0.073,0,35.73544472,139.7352286,366,35,ìy,2020/1/11,2,0,0,2.486275046,4
DSD07811-200111,1,29,male,0,0,0,0,0,0.999,0.001,0,35.73520083,139.7356578,81,35,ìy,2020/1/11,2,1,0,11.69446502,4
DSD07812-200111,1,55,female,0,0.01,0,0,0.55,0.434,0.005,0,35.73507833,139.7359794,283,35,ìy,2020/1/11,2,0,1,3.205200236,4
DSD07812-200111,2,18,female,0.001,0.008,0.001,0,0.003,0.723,0.264,0,35.73507833,139.7359794,150,35,ìy,2020/1/11,2,0,0,6.016111111,4
DSD07812-200111,3,35,female,0,0.003,0,0,0.014,0.979,0.004,0,35.73507833,139.7359794,138,35,ìy,2020/1/11,2,0,0,6.536207729,4
DSD07812-200111,4,47,male,0.003,0.001,0,0,0,0.965,0.03,0,35.73507833,139.7359794,135,35,ìy,2020/1/11,2,1,0,7.030679012,4
DSD07812-200111,5,41,female,0,0,0,0,0.01,0.982,0.004,0.004,35.73507833,139.7359794,88,35,ìy,2020/1/11,2,0,0,10.23007576,4
DSD07812-200111,6,51,female,0,0,0,0,0,0.997,0.002,0,35.73507833,139.7359794,68,35,ìy,2020/1/11,2,0,0,13.22862745,4
DSD07812-200111,7,30,female,0,0,0,0,0,0.997,0,0.003,35.73507833,139.7359794,56,35,ìy,2020/1/11,2,0,0,16.05583333,4
DSD07813-200111,1,52,female,0.001,0,0,0,0,0.99,0.003,0.005,35.73480806,139.7365903,127,35,ìy,2020/1/11,2,0,0,7.099304462,4
DSD07814-200111,1,65,female,0,0.008,0,0,0,0.988,0.004,0,35.73460083,139.7368908,97,35,ìy,2020/1/11,2,0,0,9.284140893,4
DSD07814-200111,2,25,female,0,0,0,0,0.001,0.977,0.005,0.017,35.73460083,139.7368908,87,35,ìy,2020/1/11,2,0,0,10.34726054,4
DSD07814-200111,3,34,female,0,0,0,0,0,0.998,0,0.002,35.73460083,139.7368908,69,35,ìy,2020/1/11,2,0,0,13.03741546,4
